state,city,variable,year,value
AZ,Bullhead_City,Net Financial Position,2020,-29800323.0
AZ,Bullhead_City,Net Financial Position,2021,-25717732.0
AZ,Bullhead_City,Net Financial Position,2022,-119054966.0
AZ,Bullhead_City,Net Financial Position,2023,-120046305.0
AZ,Bullhead_City,Net Financial Position,2024,-105290296.0
AZ,Bullhead_City,Financial Assets-to-Liabilities,2015,0.5464698559
AZ,Bullhead_City,Financial Assets-to-Liabilities,2016,0.5039643164
AZ,Bullhead_City,Financial Assets-to-Liabilities,2017,0.4932231859
AZ,Bullhead_City,Financial Assets-to-Liabilities,2018,0.4882289747
AZ,Bullhead_City,Financial Assets-to-Liabilities,2019,0.551815353
AZ,Bullhead_City,Financial Assets-to-Liabilities,2020,0.6131540754
AZ,Bullhead_City,Financial Assets-to-Liabilities,2021,0.6677378072
AZ,Bullhead_City,Financial Assets-to-Liabilities,2022,0.3672884434
AZ,Bullhead_City,Financial Assets-to-Liabilities,2023,0.3488274234
AZ,Bullhead_City,Financial Assets-to-Liabilities,2024,0.4460711042
AZ,Bullhead_City,Assets-to-Liabilities,2015,2.598787983
AZ,Bullhead_City,Assets-to-Liabilities,2016,2.662335755
AZ,Bullhead_City,Assets-to-Liabilities,2017,2.619662715
AZ,Bullhead_City,Assets-to-Liabilities,2018,2.637547919
AZ,Bullhead_City,Assets-to-Liabilities,2019,2.698291463
AZ,Bullhead_City,Assets-to-Liabilities,2020,2.720670413
AZ,Bullhead_City,Assets-to-Liabilities,2021,2.751506129
AZ,Bullhead_City,Assets-to-Liabilities,2022,1.740160486
AZ,Bullhead_City,Assets-to-Liabilities,2023,1.796500581
AZ,Bullhead_City,Assets-to-Liabilities,2024,1.865033429
AZ,Bullhead_City,Net Debt-to-Total Revenues,2015,0.8993973003
AZ,Bullhead_City,Net Debt-to-Total Revenues,2016,0.9094484678
AZ,Bullhead_City,Net Debt-to-Total Revenues,2017,0.823740755
AZ,Bullhead_City,Net Debt-to-Total Revenues,2018,0.8104166035
AZ,Bullhead_City,Net Debt-to-Total Revenues,2019,0.6842959299
AZ,Bullhead_City,Net Debt-to-Total Revenues,2020,0.5488774592
AZ,Bullhead_City,Net Debt-to-Total Revenues,2021,0.4317374193
AZ,Bullhead_City,Net Debt-to-Total Revenues,2022,1.610146734
AZ,Bullhead_City,Net Debt-to-Total Revenues,2023,1.448210682
AZ,Bullhead_City,Net Debt-to-Total Revenues,2024,1.085856344
AZ,Bullhead_City,Interest-to-Total Revenues,2015,0.02192853724
AZ,Bullhead_City,Interest-to-Total Revenues,2016,0.01812349192
AZ,Bullhead_City,Interest-to-Total Revenues,2017,0.01528348403
AZ,Bullhead_City,Interest-to-Total Revenues,2018,0.01508285236
AZ,Bullhead_City,Interest-to-Total Revenues,2019,0.0150095312
AZ,Bullhead_City,Interest-to-Total Revenues,2020,0.009754091381
AZ,Bullhead_City,Interest-to-Total Revenues,2021,0.008902280644
AZ,Bullhead_City,Interest-to-Total Revenues,2022,0.005565641375
AZ,Bullhead_City,Interest-to-Total Revenues,2023,0.004547171658
AZ,Bullhead_City,Interest-to-Total Revenues,2024,0.007712095359
AZ,Bullhead_City,Net Book-to-Cost of TCA,2015,1.0
AZ,Bullhead_City,Net Book-to-Cost of TCA,2016,1.0
AZ,Bullhead_City,Net Book-to-Cost of TCA,2017,1.0
AZ,Bullhead_City,Net Book-to-Cost of TCA,2018,1.0
AZ,Bullhead_City,Net Book-to-Cost of TCA,2019,1.0
AZ,Bullhead_City,Net Book-to-Cost of TCA,2020,1.0
AZ,Bullhead_City,Net Book-to-Cost of TCA,2021,1.0
AZ,Bullhead_City,Net Book-to-Cost of TCA,2022,1.0
AZ,Bullhead_City,Net Book-to-Cost of TCA,2023,1.0
AZ,Bullhead_City,Net Book-to-Cost of TCA,2024,1.0
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2015,0.1633563206
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2016,0.1495647606
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2017,0.1746397527
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2018,0.1955711942
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2019,0.1387140739
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2020,0.1793930907
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2021,0.1644513831
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2022,0.1590849095
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2023,0.1870883647
AZ,Bullhead_City,Govt Transfers-to-Total Revenues,2024,0.2454749521
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2015,-38812.136
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2016,-39245.879
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2017,-39614.515
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2018,-39845.882
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2019,-33689.611
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2020,-29800.323
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2021,-25717.732
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2022,-119054.966
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2023,-120046.305
AZ,Bullhead_City,[HIDDEN] Net Financial Position rounded to $1000 for chart,2024,-105290.296
CA,South_Lake_Tahoe,Current Assets,2009,106800000.0
CA,South_Lake_Tahoe,Current Assets,2010,82700000.0
CA,South_Lake_Tahoe,Current Assets,2011,80080899.0
CA,South_Lake_Tahoe,Current Assets,2012,69513728.0
CA,South_Lake_Tahoe,Current Assets,2013,74279328.0
CA,South_Lake_Tahoe,Current Assets,2014,82216261.0
CA,South_Lake_Tahoe,Current Assets,2015,83800750.0
CA,South_Lake_Tahoe,Current Assets,2016,89186803.0
CA,South_Lake_Tahoe,Current Assets,2017,99788126.0
CA,South_Lake_Tahoe,Current Assets,2018,103947766.0
CA,South_Lake_Tahoe,Current Assets,2019,108750619.0
CA,South_Lake_Tahoe,Current Assets,2020,109105454.0
CA,South_Lake_Tahoe,Current Assets,2021,122990726.0
CA,South_Lake_Tahoe,Current Assets,2022,137723573.0
CA,South_Lake_Tahoe,Current Assets,2023,220306185.0
CA,South_Lake_Tahoe,Current Assets,2024,206979269.0
CA,South_Lake_Tahoe,Capital Assets,2009,98100000.0
CA,South_Lake_Tahoe,Capital Assets,2010,104200000.0
CA,South_Lake_Tahoe,Capital Assets,2011,105975967.0
CA,South_Lake_Tahoe,Capital Assets,2012,93164776.0
CA,South_Lake_Tahoe,Capital Assets,2013,98561410.0
CA,South_Lake_Tahoe,Capital Assets,2014,119974573.0
CA,South_Lake_Tahoe,Capital Assets,2015,120389000.0
CA,South_Lake_Tahoe,Capital Assets,2016,121159341.0
CA,South_Lake_Tahoe,Capital Assets,2017,122656937.0
CA,South_Lake_Tahoe,Capital Assets,2018,117678189.0
CA,South_Lake_Tahoe,Capital Assets,2019,120757374.0
CA,South_Lake_Tahoe,Capital Assets,2020,122900911.0
CA,South_Lake_Tahoe,Capital Assets,2021,125180390.0
CA,South_Lake_Tahoe,Capital Assets,2022,133748748.0
CA,South_Lake_Tahoe,Capital Assets,2023,136257779.0
CA,South_Lake_Tahoe,Capital Assets,2024,166586927.0
CA,South_Lake_Tahoe,Total Assets,2009,204900000.0
CA,South_Lake_Tahoe,Total Assets,2010,186900000.0
CA,South_Lake_Tahoe,Total Assets,2011,186056866.0
CA,South_Lake_Tahoe,Total Assets,2012,162678504.0
CA,South_Lake_Tahoe,Total Assets,2013,172840738.0
CA,South_Lake_Tahoe,Total Assets,2014,202190834.0
CA,South_Lake_Tahoe,Total Assets,2015,204189750.0
CA,South_Lake_Tahoe,Total Assets,2016,210346144.0
CA,South_Lake_Tahoe,Total Assets,2017,222445063.0
CA,South_Lake_Tahoe,Total Assets,2018,221625955.0
CA,South_Lake_Tahoe,Total Assets,2019,229507993.0
CA,South_Lake_Tahoe,Total Assets,2020,232006365.0
CA,South_Lake_Tahoe,Total Assets,2021,248171116.0
CA,South_Lake_Tahoe,Total Assets,2022,271472321.0
CA,South_Lake_Tahoe,Total Assets,2023,356563964.0
CA,South_Lake_Tahoe,Total Assets,2024,373566196.0
CA,South_Lake_Tahoe,Deferred outflows,2014,1238183.0
CA,South_Lake_Tahoe,Deferred outflows,2015,6658370.0
CA,South_Lake_Tahoe,Deferred outflows,2016,8121060.0
CA,South_Lake_Tahoe,Deferred outflows,2017,12452903.0
CA,South_Lake_Tahoe,Deferred outflows,2018,7749399.0
CA,South_Lake_Tahoe,Deferred outflows,2019,10958714.0
CA,South_Lake_Tahoe,Deferred outflows,2020,12188579.0
CA,South_Lake_Tahoe,Deferred outflows,2021,13244302.0
CA,South_Lake_Tahoe,Deferred outflows,2022,26422369.0
CA,South_Lake_Tahoe,Deferred outflows,2023,27243193.0
CA,South_Lake_Tahoe,Deferred outflows,2024,19421627.0
CA,South_Lake_Tahoe,Liabilities,2009,129900000.0
CA,South_Lake_Tahoe,Liabilities,2010,126000000.0
CA,South_Lake_Tahoe,Liabilities,2011,124831559.0
CA,South_Lake_Tahoe,Liabilities,2012,46174891.0
CA,South_Lake_Tahoe,Liabilities,2013,59651146.0
CA,South_Lake_Tahoe,Liabilities,2014,119026674.0
CA,South_Lake_Tahoe,Liabilities,2015,154471671.0
CA,South_Lake_Tahoe,Liabilities,2016,160267449.0
CA,South_Lake_Tahoe,Liabilities,2017,153650428.0
CA,South_Lake_Tahoe,Liabilities,2018,146041116.0
CA,South_Lake_Tahoe,Liabilities,2019,126669126.0
CA,South_Lake_Tahoe,Liabilities,2020,126711705.0
CA,South_Lake_Tahoe,Liabilities,2021,103375824.0
CA,South_Lake_Tahoe,Liabilities,2022,140528700.0
CA,South_Lake_Tahoe,Liabilities,2023,195277682.0
CA,South_Lake_Tahoe,Liabilities,2024,200295280.0
CA,South_Lake_Tahoe,Deferred inflows,2014,10009409.0
CA,South_Lake_Tahoe,Deferred inflows,2015,9237554.0
CA,South_Lake_Tahoe,Deferred inflows,2016,1504195.0
CA,South_Lake_Tahoe,Deferred inflows,2017,4227696.0
CA,South_Lake_Tahoe,Deferred inflows,2018,3255439.0
CA,South_Lake_Tahoe,Deferred inflows,2019,4706515.0
CA,South_Lake_Tahoe,Deferred inflows,2020,3058778.0
CA,South_Lake_Tahoe,Deferred inflows,2021,25335868.0
CA,South_Lake_Tahoe,Deferred inflows,2022,7034969.0
CA,South_Lake_Tahoe,Deferred inflows,2023,4252293.0
CA,South_Lake_Tahoe,Deferred inflows,2024,2383889.0
CA,South_Lake_Tahoe,Total liabilities,2009,129900000.0
CA,South_Lake_Tahoe,Total liabilities,2010,126000000.0
CA,South_Lake_Tahoe,Total liabilities,2011,124831559.0
CA,South_Lake_Tahoe,Total liabilities,2012,46174891.0
CA,South_Lake_Tahoe,Total liabilities,2013,59651146.0
CA,South_Lake_Tahoe,Total liabilities,2014,129036083.0
CA,South_Lake_Tahoe,Total liabilities,2015,163709225.0
CA,South_Lake_Tahoe,Total liabilities,2016,161771644.0
CA,South_Lake_Tahoe,Total liabilities,2017,157878124.0
CA,South_Lake_Tahoe,Total liabilities,2018,149296555.0
CA,South_Lake_Tahoe,Total liabilities,2019,131375641.0
CA,South_Lake_Tahoe,Total liabilities,2020,129770483.0
CA,South_Lake_Tahoe,Total liabilities,2021,128711692.0
CA,South_Lake_Tahoe,Total liabilities,2022,147563669.0
CA,South_Lake_Tahoe,Total liabilities,2023,199529975.0
CA,South_Lake_Tahoe,Total liabilities,2024,202679169.0
CA,South_Lake_Tahoe,Net position,2009,75000000.0
CA,South_Lake_Tahoe,Net position,2010,60900000.0
CA,South_Lake_Tahoe,Net position,2011,61225307.0
CA,South_Lake_Tahoe,Net position,2012,116503613.0
CA,South_Lake_Tahoe,Net position,2013,113189592.0
CA,South_Lake_Tahoe,Net position,2014,74392934.0
CA,South_Lake_Tahoe,Net position,2015,47138895.0
CA,South_Lake_Tahoe,Net position,2016,56695560.0
CA,South_Lake_Tahoe,Net position,2017,77019842.0
CA,South_Lake_Tahoe,Net position,2018,80078799.0
CA,South_Lake_Tahoe,Net position,2019,109091066.0
CA,South_Lake_Tahoe,Net position,2020,114424461.0
CA,South_Lake_Tahoe,Net position,2021,132703726.0
CA,South_Lake_Tahoe,Net position,2022,150331021.0
CA,South_Lake_Tahoe,Net position,2023,184277182.0
CA,South_Lake_Tahoe,Net position,2024,190308654.0
CA,South_Lake_Tahoe,Total Revenues,2009,59600000.0
CA,South_Lake_Tahoe,Total Revenues,2010,55700000.0
CA,South_Lake_Tahoe,Total Revenues,2011,53667560.0
CA,South_Lake_Tahoe,Total Revenues,2012,52515894.0
CA,South_Lake_Tahoe,Total Revenues,2013,54340123.0
CA,South_Lake_Tahoe,Total Revenues,2014,55135567.0
CA,South_Lake_Tahoe,Total Revenues,2015,53284410.0
CA,South_Lake_Tahoe,Total Revenues,2016,61552445.0
CA,South_Lake_Tahoe,Total Revenues,2017,59962613.0
CA,South_Lake_Tahoe,Total Revenues,2018,64468206.0
CA,South_Lake_Tahoe,Total Revenues,2019,68737142.0
CA,South_Lake_Tahoe,Total Revenues,2020,64682804.0
CA,South_Lake_Tahoe,Total Revenues,2021,74097290.0
CA,South_Lake_Tahoe,Total Revenues,2022,84483330.0
CA,South_Lake_Tahoe,Total Revenues,2023,106840312.0
CA,South_Lake_Tahoe,Total Revenues,2024,104858904.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2009,4100000.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2010,3400000.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2011,3420699.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2012,2403257.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2013,5137697.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2014,2500485.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2015,2552430.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2016,2392843.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2017,1940341.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2018,2601991.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2019,2085337.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2020,3247288.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2021,3086867.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2022,4716592.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2023,15255284.0
CA,South_Lake_Tahoe,Operating Grants & Conributions,2024,7687826.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2009,11000000.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2010,9400000.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2011,8529512.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2012,12623860.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2013,10213497.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2014,11533610.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2015,5719268.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2016,5592280.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2017,2968006.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2018,3018560.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2019,4753094.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2020,5681674.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2021,5816648.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2022,6525188.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2023,3700577.0
CA,South_Lake_Tahoe,Capital Grants & Contributions,2024,4057199.0
CA,South_Lake_Tahoe,Total Government Transfers,2009,15100000.0
CA,South_Lake_Tahoe,Total Government Transfers,2010,12800000.0
CA,South_Lake_Tahoe,Total Government Transfers,2011,11950211.0
CA,South_Lake_Tahoe,Total Government Transfers,2012,15027117.0
CA,South_Lake_Tahoe,Total Government Transfers,2013,15351194.0
CA,South_Lake_Tahoe,Total Government Transfers,2014,14034095.0
CA,South_Lake_Tahoe,Total Government Transfers,2015,8271698.0
CA,South_Lake_Tahoe,Total Government Transfers,2016,7985123.0
CA,South_Lake_Tahoe,Total Government Transfers,2017,4908347.0
CA,South_Lake_Tahoe,Total Government Transfers,2018,5620551.0
CA,South_Lake_Tahoe,Total Government Transfers,2019,6838431.0
CA,South_Lake_Tahoe,Total Government Transfers,2020,8928962.0
CA,South_Lake_Tahoe,Total Government Transfers,2021,8903515.0
CA,South_Lake_Tahoe,Total Government Transfers,2022,11241780.0
CA,South_Lake_Tahoe,Total Government Transfers,2023,18955861.0
CA,South_Lake_Tahoe,Total Government Transfers,2024,11745025.0
CA,South_Lake_Tahoe,Interest Charges,2009,5800000.0
CA,South_Lake_Tahoe,Interest Charges,2010,5600000.0
CA,South_Lake_Tahoe,Interest Charges,2011,5623197.0
CA,South_Lake_Tahoe,Interest Charges,2012,4031469.0
CA,South_Lake_Tahoe,Interest Charges,2013,1511379.0
CA,South_Lake_Tahoe,Interest Charges,2014,1172645.0
CA,South_Lake_Tahoe,Interest Charges,2015,1466551.0
CA,South_Lake_Tahoe,Interest Charges,2016,1623748.0
CA,South_Lake_Tahoe,Interest Charges,2017,877906.0
CA,South_Lake_Tahoe,Interest Charges,2018,1010094.0
CA,South_Lake_Tahoe,Interest Charges,2019,929797.0
CA,South_Lake_Tahoe,Interest Charges,2020,820212.0
CA,South_Lake_Tahoe,Interest Charges,2021,743184.0
CA,South_Lake_Tahoe,Interest Charges,2022,658802.0
CA,South_Lake_Tahoe,Interest Charges,2023,1025252.0
CA,South_Lake_Tahoe,Interest Charges,2024,3344471.0
CA,South_Lake_Tahoe,Net Book TCA,2009,98200000.0
CA,South_Lake_Tahoe,Net Book TCA,2010,104200000.0
CA,South_Lake_Tahoe,Net Book TCA,2011,105900000.0
CA,South_Lake_Tahoe,Net Book TCA,2012,93164776.0
CA,South_Lake_Tahoe,Net Book TCA,2013,98561410.0
CA,South_Lake_Tahoe,Net Book TCA,2014,119974573.0
CA,South_Lake_Tahoe,Net Book TCA,2015,120389000.0
CA,South_Lake_Tahoe,Net Book TCA,2016,121159341.0
CA,South_Lake_Tahoe,Net Book TCA,2017,122656937.0
CA,South_Lake_Tahoe,Net Book TCA,2018,117678189.0
CA,South_Lake_Tahoe,Net Book TCA,2019,120757374.0
CA,South_Lake_Tahoe,Net Book TCA,2020,64682804.0
CA,South_Lake_Tahoe,Net Book TCA,2021,74097290.0
CA,South_Lake_Tahoe,Net Book TCA,2022,84483330.0
CA,South_Lake_Tahoe,Net Book TCA,2023,106840312.0
CA,South_Lake_Tahoe,Net Book TCA,2024,104858904.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2009,29671968.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2010,36032741.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2011,37381527.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2012,21565993.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2013,22053231.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2014,32282941.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2015,11544460.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2016,11019287.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2017,15770947.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2018,9366854.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2019,18486803.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2020,11714176.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2021,13120431.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2022,25054371.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2023,22742657.0
CA,South_Lake_Tahoe,Govt assets not depreciated,2024,54742749.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2009,40974069.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2010,39099861.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2011,38784963.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2012,42881051.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2013,49046837.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2014,60333812.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2015,82848615.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2016,84074825.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2017,81815005.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2018,81993354.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2019,76927816.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2020,87100929.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2021,85384350.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2022,83070483.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2023,87775624.0
CA,South_Lake_Tahoe,Govt assets being depreciated,2024,86997878.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2009,12084439.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2010,14059673.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2011,15229325.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2012,4288170.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2013,4523975.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2014,5868174.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2015,4288170.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2016,5663977.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2017,4539792.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2018,4555144.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2019,4989449.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2020,4745200.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2021,8951787.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2022,4354232.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2023,5538216.0
CA,South_Lake_Tahoe,Bus assets not depreciated,2024,4388406.0
CA,South_Lake_Tahoe,Bus assets being depreciated,2009,15432929.0
